id,windows,car,lights,gas,convience,sdpd,lampdist,lat,lon,crime
s_0,0,7,2,885,1420,3698,15.491717044171148,32.5947489,-117.0840969,safe
s_1,0,1,0,2100,1531,1815,43.87294111302672,32.5841174,-117.0737825,safe
s_2,0,4,0,578,486,2147,70.87710048646643,32.5840089,-117.0651994,safe
s_3,0,1,0,1238,1239,2648,25.571291149356885,32.5573874,-117.0841227,safe
s_4,0,1,0,9624,10812,13115,39.37283500755285,32.5468248,-117.0658407,safe
s_5,0,1,1,2128,2124,4993,18.176018039541518,32.5657065,-117.0498762,safe
s_6,0,0,0,766,762,2958,53.970955904203905,32.5611492,-117.0493613,safe
s_7,0,2,0,747,781,2462,33.50619889634996,32.5714932,-117.0582018,safe
s_8,0,6,0,855,869,3348,37.882437818749366,32.5838609,-117.052537,safe
s_9,0,4,0,1346,1346,3614,48.86044826748624,32.5777776,-117.045437,safe
s_10,0,3,0,2148,2148,4268,48.85454608388024,32.5813368,-117.0454742,safe
s_11,0,1,0,3626,3626,7377,24.584712439490342,32.5760652,-117.0225679,safe
s_12,0,1,1,6270,6270,8516,16.162894191188748,32.5739431,-117.0272304,safe
s_13,0,1,0,1805,1850,6792,25.585675402507206,32.5692968,-117.014256,safe
s_14,0,0,0,1426,1426,3007,62.53183611534682,32.5640063,-117.0334967,safe
s_15,0,1,0,1992,1248,16531,174.76102603650529,32.583537,-117.0009341,safe
s_16,0,0,0,1111,1433,15650,236.87638073553225,32.5758706,-116.99896,safe
s_17,0,0,0,2678,3513,13784,79.21396883469532,32.5593624,-116.9884098,safe
s_18,0,1,0,277,1094,2931,220.97743151058066,32.5678259,-116.9516743,safe
s_19,0,1,0,1771,1771,3053,34.229113162808346,32.5533579,-116.9532193,safe
s_20,0,1,0,2144,3300,1669,51.43411425085161,32.7041862,-117.1070028,safe
s_21,0,1,0,958,2857,2246,44.63312972788313,32.7040598,-117.1022821,safe
s_22,0,6,0,1365,1365,918,102.13889495023663,32.7022782,-117.1115589,safe
s_23,0,2,0,1544,1544,1098,22.01912158535629,32.7022601,-117.1095633,safe
s_24,0,1,0,1634,1604,1158,50.50690312270099,32.7048602,-117.1121168,safe
s_25,0,2,0,1439,1439,843,30.17481469623494,32.7042102,-117.114681,safe
s_26,0,5,0,1441,1441,994,22.43504569276351,32.7037859,-117.112546,safe
s_27,0,2,0,1341,1341,893,29.320234569688804,32.7028831,-117.1125245,safe
s_28,0,3,0,1289,1289,844,21.944540445307748,32.7035918,-117.1139461,safe
s_29,0,5,0,1082,1082,636,34.92738305801035,32.704147,-117.1168482,safe
s_30,0,4,1,1122,1122,676,16.302525876973657,32.7035963,-117.1157646,safe
s_31,0,4,1,1051,1051,605,7.21388293816517,32.7030998,-117.1158934,safe
s_32,0,5,0,1535,1414,969,26.682024017557076,32.7048963,-117.1180606,safe
s_33,0,5,0,1361,1361,916,52.79143387714007,32.7038942,-117.1187794,safe
s_34,0,2,0,1116,1116,670,31.551243997920405,32.7021699,-117.1187687,safe
s_35,1,7,1,581,581,520,16.932431209189016,32.7012034,-117.1231272,safe
s_36,0,3,0,168,168,566,32.866293375100014,32.6951494,-117.1189088,safe
s_37,0,1,0,269,269,714,26.820425630102644,32.6951832,-117.1167509,safe
s_38,0,4,1,463,463,910,8.41599412823338,32.6952464,-117.1145837,safe
s_39,0,4,0,578,578,1024,32.85709341601543,32.6942171,-117.1145944,safe
s_40,0,5,0,823,823,989,91.35374534662716,32.6970883,-117.111585,safe
s_41,0,3,0,896,896,1107,38.45494610514152,32.6980494,-117.1115001,safe
s_42,0,3,0,1081,1431,1291,21.597149560330436,32.6980088,-117.1094563,safe
s_43,0,1,0,1115,1130,1325,69.56791453402515,32.6975548,-117.1085566,safe
s_44,0,4,0,1131,1076,1271,45.123610181615156,32.6970808,-117.1085727,safe
s_45,1,5,2,1557,1856,1323,18.674125817717186,32.7010705,-117.1080536,safe
s_46,0,5,0,1414,1763,1184,29.653578093256574,32.7003212,-117.1086544,safe
s_47,0,1,0,1399,1399,1065,45.50407231409175,32.7008223,-117.1093733,safe
s_48,0,4,0,832,832,643,25.470544366401906,32.7001081,-117.1146759,safe
s_49,0,4,1,1070,1643,1680,18.65629041212284,32.7005466,-117.1025322,safe
s_50,0,5,1,576,1502,2174,21.9849852901639,32.7004924,-117.0972536,safe
s_51,0,3,1,1080,1053,2326,20.188559380939658,32.6986958,-117.1004937,safe
s_52,0,4,0,1468,815,2233,45.2254129419203,32.6977297,-117.1012769,safe
s_53,1,5,1,1000,1064,2259,21.97277643201604,32.698154,-117.0991634,safe
s_54,0,3,1,1024,1040,2283,9.312221498578731,32.6979374,-117.0991526,safe
s_55,0,2,1,1020,1188,2266,19.393153748468162,32.6986867,-117.09985,safe
s_56,0,2,0,1277,886,1783,66.52861339065821,32.699123,-117.1031029,safe
s_57,0,3,0,1315,848,1821,29.9278215359368,32.6987799,-117.1030707,safe
s_58,0,2,0,1205,1778,1545,24.814822967850688,32.7005464,-117.1039719,safe
s_59,0,3,1,1386,2160,1364,3.489900989075674,32.7005374,-117.1059031,safe
s_60,0,1,0,1601,1545,1464,24.765951087435383,32.6988448,-117.107349,safe
s_61,0,4,0,1489,596,1974,22.102519303864028,32.6916333,-117.1081221,safe
s_62,0,6,0,1332,753,2131,59.17463089797734,32.6902247,-117.1081007,safe
s_63,0,5,1,939,949,2327,21.301662600271197,32.6884549,-117.1080792,safe
s_64,0,5,1,822,822,2028,19.600859657345403,32.6867032,-117.1070385,safe
s_65,0,6,1,1073,1012,2390,13.821211241253334,32.6887529,-117.1091092,safe
s_66,0,4,0,1363,413,2794,28.508926274327692,32.6894572,-117.1024358,safe
s_67,0,5,0,1023,1141,3139,115.82810966260477,32.6880486,-117.0961273,safe
s_68,0,3,0,1030,641,2535,291.6239635231767,32.6863691,-117.0966744,safe
s_69,0,0,0,1270,1270,1707,26.272456076022728,32.6913714,-117.1142268,safe
s_70,0,1,1,1226,1091,1657,6.2553348273923,32.6913714,-117.1111369,safe
s_71,0,5,0,1462,1462,1899,76.44173039569543,32.6908477,-117.115643,safe
s_72,0,4,1,882,3175,2611,14.138104188861183,32.6889516,-117.1147633,safe
s_73,0,3,0,945,950,3197,50.25644941639975,32.6862426,-117.1118879,safe
s_74,0,8,0,1125,1125,2212,32.221459599097344,32.6877235,-117.1089911,safe
s_75,0,4,0,1702,715,2599,33.662305217928555,32.6908116,-117.1048927,safe
s_76,0,5,0,767,2375,1811,70.04660497218772,32.6882924,-117.1173704,safe
s_77,0,1,0,285,290,2173,84.25028420784223,32.685448,-117.1143126,safe
s_78,0,7,1,529,2610,2047,14.539600909038732,32.6869379,-117.1154284,safe
s_79,0,3,1,403,1075,1405,10.190371531450046,32.6911999,-117.1253955,safe
s_80,0,1,0,169,1023,1638,33.065309821240184,32.6891051,-117.1254385,safe
s_81,0,2,1,676,802,1132,18.285334985383045,32.6928251,-117.126683,safe
s_82,0,6,1,403,507,340,10.1097886987764,32.6959359,-117.1372174,safe
s_83,0,9,0,590,428,653,93.82961911276445,32.6942565,-117.1415519,safe
s_84,0,7,0,136,674,199,44.639720257117325,32.6941933,-117.1396422,safe
s_85,0,8,0,21,789,83,35.714597039613835,32.6935252,-117.138698,safe
s_86,0,4,0,201,317,138,80.92419430521196,32.6938322,-117.1368634,safe
s_87,0,4,0,105,105,350,62.52748998931895,32.6938322,-117.1345996,safe
s_88,0,1,0,351,560,288,48.74989763449013,32.6954123,-117.1371477,safe
s_89,0,2,0,1988,1918,1996,232.62922195476335,32.7020134,-117.1530516,safe
s_90,0,6,1,394,906,398,18.899728582059264,32.7037468,-117.1421297,safe
s_91,0,5,3,1058,1106,994,15.378256457888106,32.6995577,-117.1460993,safe
s_92,1,5,0,441,636,453,59.55839887893966,32.7041079,-117.1382673,safe
s_93,0,7,1,695,671,708,14.773377463516706,32.7026815,-117.136143,safe
s_94,1,5,0,544,739,557,62.52564611304283,32.703327,-117.1396878,safe
s_95,0,5,0,656,851,668,42.31804565311284,32.7025776,-117.1404818,safe
s_96,0,4,0,1005,702,1017,35.898158498528566,32.7017831,-117.1383896,safe
s_97,0,8,0,876,573,888,53.924129810695035,32.702704,-117.1375528,safe
s_98,0,4,0,340,814,343,99.67934119203237,32.7042117,-117.1403906,safe
s_99,0,7,0,765,1257,768,72.42555567757647,32.7014852,-117.1404549,safe
s_100,0,5,0,194,817,256,31.885021944978135,32.7073692,-117.1413656,safe
s_101,0,7,0,206,644,268,27.80946176580071,32.7074094,-117.138941,safe
s_102,1,4,0,606,111,619,44.98360680188904,32.7058747,-117.133877,safe
s_103,0,5,1,629,425,933,18.944941952829197,32.7030399,-117.1338341,safe
s_104,0,2,0,514,514,1047,41.50750494454169,32.7020107,-117.1338341,safe
s_105,0,8,0,513,513,890,73.62422698783392,32.7016676,-117.1346066,safe
s_106,2,5,0,605,897,592,46.25290632532867,32.7044844,-117.1441767,safe
s_107,0,5,3,665,765,962,15.305135954146483,32.7083901,-117.1523865,safe
s_108,4,3,3,576,671,868,12.663223535366066,32.7088234,-117.1519144,safe
s_109,5,2,3,590,347,1549,10.923732662569856,32.7080075,-117.1582766,safe
s_110,0,1,2,689,447,1649,9.394929062412285,32.7071138,-117.1582552,safe
s_111,0,3,3,995,1172,1954,17.84914705179258,32.706193,-117.1563937,safe
s_112,1,2,4,1095,318,1613,11.574326258344808,32.706843,-117.1556534,safe
s_113,0,5,0,542,544,530,49.212699199584954,32.7068114,-117.1449031,safe
s_114,1,5,2,433,651,421,10.970140037292751,32.7066127,-117.1439697,safe
s_115,4,3,0,629,747,616,26.18067122613215,32.7049877,-117.1448817,safe
s_116,0,5,1,597,715,584,25.280981259397112,32.7060259,-117.1457936,safe
s_117,0,5,1,726,671,706,24.764980476070523,32.7073711,-117.1461477,safe
s_118,0,5,2,510,577,260,13.325508137481613,32.7084363,-117.1369423,safe
s_119,0,5,2,329,758,218,15.6963662416817,32.7084724,-117.1388843,safe
s_120,0,3,2,309,118,796,9.044255861201568,32.7115279,-117.1463462,safe
s_121,0,6,3,553,191,661,8.051908106520859,32.7107425,-117.1439965,safe
s_122,0,5,0,665,303,771,36.90381481733828,32.7089822,-117.14493,safe
s_123,0,7,2,714,295,703,9.635652316233006,32.7098127,-117.1439858,safe
s_124,0,4,2,583,430,644,20.354165155189566,32.7083773,-117.1442755,safe
s_125,2,5,3,451,162,1025,8.271614360367986,32.7123765,-117.1458312,safe
s_126,1,3,2,526,99,948,12.83045660127343,32.7122997,-117.14493,safe
s_127,0,4,0,487,60,796,32.669557593502205,32.7111668,-117.1449139,safe
s_128,2,2,2,587,128,779,15.938313938813431,32.7118032,-117.1439912,safe
s_129,2,3,2,538,177,915,7.386064967624955,32.7122411,-117.1439912,safe
s_130,3,4,4,664,151,699,14.971676754796583,32.711573,-117.1434708,safe
s_131,0,4,1,505,279,573,20.1920447450462,32.7112751,-117.1424516,safe
s_132,0,5,1,482,530,544,4.810136160156246,32.7084169,-117.1431995,safe
s_133,0,1,0,138,138,1141,51.13156611689417,32.7016863,-117.1291307,safe
s_134,0,8,0,346,346,1280,38.25784158035803,32.7032708,-117.1287767,safe
s_135,0,4,1,462,462,1097,17.55624976194902,32.7032888,-117.1268669,safe
s_136,0,4,1,396,396,932,8.641704010920698,32.7022416,-117.1263198,safe
s_137,0,4,0,354,354,1083,37.72626128980505,32.7022416,-117.1279076,safe
s_138,0,4,1,245,245,1352,4.706407015051742,32.7022506,-117.1303645,safe
s_139,1,3,1,599,599,923,15.404247324372296,32.7030992,-117.1252147,safe
s_140,0,1,0,536,536,1224,49.42365280086738,32.7048416,-117.1286104,safe
s_141,0,1,0,579,579,1098,66.94289630084003,32.7038407,-117.1262346,safe
s_142,1,2,1,446,249,1411,19.63929059133275,32.7098351,-117.1274041,safe
s_143,6,6,1,622,426,1183,19.700726789178493,32.7082463,-117.1273612,safe
s_144,0,5,1,414,218,1144,16.175750679600597,32.7106476,-117.1268247,safe
s_145,0,3,1,239,326,928,11.407576516666461,32.7105573,-117.1291421,safe
s_146,0,2,0,281,568,685,35.76328592881264,32.7106115,-117.1317385,safe
s_147,0,3,0,512,481,747,25.563224407256254,32.708481,-117.1317385,safe
s_148,1,0,0,583,545,918,67.46378722819973,32.7079664,-117.1305047,safe
s_149,0,7,0,681,440,938,30.96336837940043,32.7074519,-117.1309339,safe
s_150,0,0,0,731,534,1589,66.58794549016581,32.7080081,-117.1265207,safe
s_151,0,6,1,1020,733,1516,10.115782390622742,32.7074845,-117.1263705,safe
s_152,3,1,0,907,620,1520,52.939391744108406,32.7080172,-117.1257857,safe
s_153,0,1,0,817,620,1502,51.97516584911263,32.7069474,-117.1268425,safe
s_154,0,5,0,981,694,2055,27.164578931067815,32.7100115,-117.1227978,safe
s_155,0,3,0,868,581,1942,26.605999843934075,32.7109233,-117.1226476,safe
s_156,0,1,0,1333,795,2157,29.31476600169928,32.7101469,-117.1207968,safe
s_157,0,5,0,954,667,2028,63.89082492389636,32.7104547,-117.1230268,safe
s_158,0,2,1,1059,772,2133,18.239896368025935,32.7095294,-117.1230643,safe
s_159,0,5,0,825,538,1790,57.62768084874882,32.7138239,-117.1236695,safe
s_160,0,4,0,733,446,1699,68.6394168825407,32.7138194,-117.1246512,safe
s_161,0,4,1,1493,770,2316,15.773827138599383,32.7144603,-117.1218992,safe
s_162,0,3,0,1615,892,2438,50.68144370696555,32.7144694,-117.1205957,safe
s_163,2,4,0,1749,1025,2572,106.14161611646932,32.7151825,-117.11996,safe
s_164,0,5,0,1731,1008,2555,40.68583956190047,32.7144644,-117.1193529,safe
s_165,0,1,0,331,286,1448,49.48835393079842,32.7132692,-117.1281216,safe
s_166,0,1,0,492,296,1458,78.6277586636196,32.7132646,-117.1266732,safe
s_167,0,1,0,214,404,1198,52.99236439012062,32.7132601,-117.1293796,safe
s_168,0,3,1,217,285,1202,19.807212436895732,32.7127456,-117.1287305,safe
s_169,0,2,1,13,359,998,19.732205855931305,32.7121221,-117.1301835,safe
s_170,0,5,2,119,406,1045,11.265853831426499,32.7107589,-117.1302183,safe
s_171,0,6,2,196,483,885,7.765061823504469,32.7100729,-117.1302076,safe
s_172,0,7,0,927,499,1189,50.56326598716405,32.7457964,-117.1319074,safe
s_173,0,4,1,973,415,1274,9.013966208543748,32.7457964,-117.1310008,safe
s_174,1,4,0,882,324,1282,42.84767232893089,32.7463197,-117.1306092,safe
s_175,0,5,0,931,614,1193,42.40125077564247,32.7452775,-117.132476,safe
s_176,0,7,0,806,378,1068,40.36710674955443,32.7468882,-117.1319288,safe
s_177,0,2,0,1052,725,1315,37.81079078790549,32.7442432,-117.1324297,safe
s_178,0,2,1,694,534,956,12.793674720676382,32.746427,-117.133642,safe
s_179,0,1,0,792,633,1055,28.924453045417046,32.7455427,-117.133642,safe
s_180,0,4,0,885,725,1147,53.99337604542208,32.7447125,-117.133642,safe
s_181,0,6,0,626,368,919,48.506046419894,32.7477354,-117.1328052,safe
s_182,1,4,0,623,463,948,54.798698775329186,32.7462104,-117.1346935,safe
s_183,1,5,0,506,347,831,44.353251103797916,32.7472572,-117.1346506,safe
s_184,7,3,0,501,342,826,21.52804632359918,32.747573,-117.1349831,safe
s_185,0,2,0,712,552,1155,94.09050063576497,32.7449561,-117.1352084,safe
s_186,0,5,0,515,355,1157,35.36484013768742,32.7453712,-117.1368392,safe
s_187,3,6,0,382,223,1025,96.05683026815365,32.7465623,-117.136807,safe
s_188,2,1,0,273,214,1015,61.19364107879394,32.7470857,-117.1373251,safe
s_189,3,1,0,461,402,1204,59.8686472020396,32.7461112,-117.1373251,safe
s_190,0,0,0,476,417,1218,64.30449886572333,32.7452629,-117.1373359,safe
s_191,1,0,0,555,496,1298,60.851176662216,32.74455,-117.1373466,safe
s_192,2,3,0,437,460,1288,59.58494506734597,32.7455878,-117.1384624,safe
s_193,0,3,0,294,316,1144,29.650486308276168,32.746418,-117.1379152,safe
s_194,0,3,0,265,269,1252,90.67833509580915,32.7463458,-117.1389452,safe
s_195,1,4,1,433,593,1421,9.69870209595231,32.7448298,-117.1389988,safe
s_196,0,4,0,352,355,1339,96.1797862742188,32.7464631,-117.140061,safe
s_197,0,6,0,534,531,1514,73.92307758268417,32.7448839,-117.1400717,safe
s_198,1,1,0,398,403,1386,39.87211886796555,32.7456149,-117.1395138,safe
s_199,0,5,0,196,200,1183,60.77589620988712,32.7474286,-117.1395245,safe
s_200,0,5,0,302,308,1291,48.29886124211275,32.7474196,-117.1406779,safe
s_201,2,3,0,524,521,1505,50.74465256643251,32.7455923,-117.1407101,safe
s_202,1,3,0,711,711,1695,56.09546610860986,32.7437785,-117.1406618,safe
s_203,0,3,0,586,747,1575,26.581250677075044,32.7437785,-117.1393743,safe
s_204,0,7,1,665,668,1663,8.16501147628881,32.7454389,-117.1422175,safe
s_205,0,2,1,800,804,1798,7.361267346730563,32.7442207,-117.1422282,safe
s_206,0,3,0,665,668,1652,92.67185759821886,32.7445545,-117.1411446,safe
s_207,0,4,0,721,874,1702,55.1509301144252,32.743201,-117.140061,safe
s_208,0,6,0,613,610,1593,54.28948210502003,32.7441755,-117.140061,safe
s_209,6,8,1,885,450,849,11.670880423128182,32.7507769,-117.1437509,safe
s_210,0,6,0,824,917,688,95.72909485118406,32.7512191,-117.144974,safe
s_211,0,2,0,705,798,689,68.86015615445835,32.7506596,-117.145607,safe
s_212,0,1,0,656,678,931,22.43408317985464,32.750037,-117.1437509,safe
s_213,2,2,0,536,501,1050,46.67408388743576,32.7503077,-117.1421631,safe
s_214,0,5,0,629,629,845,53.43221531676683,32.7498024,-117.1449847,safe
s_215,0,6,0,562,528,913,35.30163484608497,32.7512777,-117.1412779,safe
s_216,1,5,0,382,362,604,61.060018289277586,32.7509893,-117.1375691,safe
s_217,0,6,0,520,360,468,44.49414956595975,32.7511788,-117.1363353,safe
s_218,7,1,0,514,494,470,65.26611406233158,32.7516661,-117.1369871,safe
s_219,0,3,1,756,412,1555,16.484720458178888,32.75312,-117.0898548,safe
s_220,0,2,0,835,392,1683,46.64565099024983,32.7526056,-117.0906702,safe
s_221,2,2,0,715,302,1697,71.54967920230807,32.7537065,-117.0906487,safe
s_222,0,5,0,898,373,1760,73.51738334469717,32.752353,-117.0911744,safe
s_223,0,6,0,394,406,1239,55.50498480960606,32.7536252,-117.0857993,safe
s_224,0,1,0,468,460,1286,65.16925520583173,32.7536072,-117.0863572,safe
s_225,0,3,0,371,363,1483,57.09790654180163,32.7544824,-117.0863357,safe
s_226,0,4,1,524,686,1241,19.562916851609756,32.7524613,-117.0857993,safe
s_227,2,1,0,434,404,1421,56.59697922817229,32.753923,-117.0874086,safe
s_228,0,4,0,315,286,1443,35.66481780582091,32.7545456,-117.0868722,safe
s_229,0,3,0,1526,1648,1451,33.293682415438724,32.7677185,-117.077136,safe
s_230,1,3,0,641,835,2179,30.36111574986672,32.7649759,-117.076106,safe
s_231,1,3,0,504,699,2043,37.424878633084155,32.7637489,-117.0760846,safe
s_232,0,2,0,406,600,2076,29.936174663381294,32.7628648,-117.076106,safe
s_233,0,3,1,1940,1399,1512,11.69482612572618,32.7665457,-117.0731878,safe
s_234,0,2,1,1815,1524,1637,16.22098438579128,32.7667442,-117.0744967,safe
s_235,0,3,1,2352,2465,1646,13.104193596563373,32.7642722,-117.0731449,safe
s_236,0,1,0,132,461,1848,40.33526896818907,32.7608528,-117.0745718,safe
s_237,0,1,1,68,402,2412,17.50174376420857,32.7618904,-117.0736491,safe
s_238,0,2,0,288,547,2285,75.52726002727827,32.7619806,-117.0749258,safe
s_239,0,3,0,337,529,2588,66.65859924109486,32.7618633,-117.0717716,safe
s_240,0,3,1,757,1073,1886,19.350838118758862,32.7632709,-117.0793681,safe
s_241,0,2,0,680,997,1865,27.096694275394647,32.7623777,-117.078939,safe
s_242,3,4,1,523,840,1957,16.733450143242795,32.7626755,-117.0776086,safe
s_243,0,3,1,636,953,1846,13.319183960643482,32.7634875,-117.0778232,safe
s_244,0,3,0,923,1239,2004,64.21426077479377,32.7640829,-117.0801406,safe
s_245,0,3,0,1097,1413,2179,39.12633276200225,32.7639903,-117.081765,safe
s_246,0,7,1,1170,1487,2252,7.9958827437190925,32.7652714,-117.0813573,safe
s_247,0,4,1,1162,2774,2244,11.725330803973215,32.7660834,-117.0809711,safe
s_248,1,4,0,1111,2063,1532,51.86931235314411,32.7663811,-117.0797587,safe
s_249,0,6,0,1967,2086,801,52.51574066283115,32.7742076,-117.0821352,safe
s_250,0,5,0,1802,1920,635,64.73087388178419,32.775696,-117.0821245,safe
s_251,0,4,0,1952,2071,786,33.136057006309,32.7750465,-117.082972,safe
s_252,0,3,1,2035,2154,869,19.966448710428878,32.7754705,-117.084238,safe
s_253,0,1,0,1938,2057,772,21.862949019578487,32.776102,-117.0841844,safe
s_254,0,8,0,2085,2204,919,45.3796839852524,32.7735671,-117.0835943,safe
s_255,0,2,0,1914,2033,748,40.240849277061464,32.7731612,-117.0813413,safe
s_256,0,4,0,2495,2854,1000,30.085313099019523,32.7728274,-117.0835943,safe
s_257,0,1,1,2290,2649,1205,12.892407881097423,32.773522,-117.085386,safe
s_258,0,4,1,1718,1836,551,10.11614853310653,32.7749293,-117.0813091,safe
s_259,0,6,0,1811,1930,644,63.50988645216779,32.7740903,-117.0813091,safe
s_260,0,2,0,1831,1950,665,77.29769011820056,32.7770672,-117.0821567,safe
s_261,1,6,0,594,65,1179,43.939153449599324,32.7717201,-117.0743937,safe
s_262,0,4,1,424,896,1009,14.344606700481927,32.7716434,-117.0725752,safe
s_263,1,3,0,936,57,341,38.16239189215629,32.7724688,-117.0754184,safe
s_264,1,2,0,1037,492,441,63.6960590039341,32.7725455,-117.0743616,safe
s_265,0,0,0,994,1113,247,49.01585110600468,32.7731409,-117.0755551,safe
s_266,0,4,0,1075,1434,1048,63.626940389422,32.7701361,-117.079773,safe
s_267,0,5,0,1182,1541,1155,45.448845906642624,32.769225,-117.0801164,safe
s_268,0,3,1,1244,1602,1216,19.583865258946094,32.7693964,-117.0808245,safe
s_269,0,7,0,1086,1445,1059,38.476644781168,32.7706413,-117.0803631,safe
s_270,0,4,1,2017,2136,850,13.179745742642874,32.7722381,-117.081318,safe
s_271,0,3,0,1936,2054,769,26.542832573482173,32.7729688,-117.0813394,safe
s_272,0,1,0,1259,1617,1232,72.67067524718792,32.7714713,-117.0825411,safe
s_273,0,4,0,1457,1816,1430,32.403316800260406,32.7697753,-117.0824874,safe
s_274,0,4,0,1533,1891,1506,44.52896607572188,32.7704158,-117.0827127,safe
s_275,0,2,0,806,1238,616,49.08662012363167,32.7693422,-117.0762862,safe
s_276,0,6,1,758,625,737,8.909628846120748,32.7690265,-117.0753796,safe
s_277,0,3,1,491,719,831,10.383251171722142,32.7697759,-117.0734741,safe
s_278,0,5,1,590,793,906,16.473282976211642,32.7690271,-117.0735814,safe
s_279,0,1,0,936,1038,2033,42.07591390240995,32.7740419,-117.063617,safe
s_280,0,5,0,1035,2968,2132,38.90283727954329,32.7759634,-117.0649581,safe
s_281,0,2,1,1075,3008,2173,15.968528705672005,32.7756476,-117.0659988,safe
s_282,0,4,1,2912,3157,2322,15.418457897077797,32.7765407,-117.0640247,safe
s_283,1,6,0,3540,3540,2949,62.37100319778212,32.7751727,-117.0602715,safe
s_284,1,3,0,3437,3437,2846,36.30814173347916,32.7749871,-117.0591952,safe
s_285,1,5,0,3356,1770,2766,36.98209853891547,32.7747345,-117.0605149,safe
s_286,0,6,1,1543,1736,2732,5.283259918939168,32.7744842,-117.0603137,safe
s_287,0,3,0,1466,1466,2841,82.0086148960394,32.7743647,-117.059434,safe
s_288,1,2,0,1382,1382,2757,32.73538809852462,32.7744255,-117.0585381,safe
s_289,0,3,0,1238,1238,3692,42.64710843530366,32.7728268,-117.0572133,safe
s_290,0,4,0,1169,1169,3624,36.85139606632431,32.7728629,-117.057959,safe
s_291,0,1,1,1245,1245,3700,19.41938743794084,32.773544,-117.0579804,safe
s_292,0,2,0,1302,1302,2495,44.53707423271284,32.7731606,-117.0589997,safe
s_293,0,5,1,1319,1319,2511,20.367545019397546,32.7728358,-117.0595415,safe
s_294,0,3,0,1200,1200,2392,49.834027608242366,32.7722359,-117.0590104,safe
s_295,0,3,0,1525,1525,2667,89.47633550682838,32.7750901,-117.0547794,safe
s_296,0,4,0,1476,1476,2618,22.68091084554861,32.7744406,-117.0545327,safe
s_297,0,4,0,1185,1185,2326,50.37634650360026,32.773764,-117.0531218,safe
s_298,0,5,0,1253,1253,2395,53.00580049439794,32.7738001,-117.0548438,safe
s_299,0,2,0,987,987,2129,34.607295306165234,32.7724061,-117.0536013,safe
